id,textBook,grade,articleId,Page,sentenceId,sentence
0,NH,1,1,P4,1,"Good morning, Takashi."
1,NH,1,1,P4,2,"Good morning, Jill."
2,NH,1,1,P4,3,How are you?
3,NH,1,1,P4,4,"I'm fine, thank you."
4,NH,1,1,P4,5,And you?
5,NH,1,1,P4,6,I'm OK.
6,NH,1,1,P5,7,Stand up.
7,NH,1,1,P5,8,Sit down.
8,NH,1,1,P5,9,Raise your hand.
9,NH,1,1,P5,10,Open your book to page four.
10,NH,1,1,P5,11,Close your book.
11,NH,1,1,P5,12,Look at this picture.
12,NH,1,1,P5,13,Listen to the CD.
13,NH,1,1,P5,14,Repeat after me.
14,NH,1,1,P5,15,Let's read together.
15,NH,1,1,P5,16,Write this down.
16,NH,1,1,P5,17,"Quiet, please."
17,NH,1,1,P5,18,Say that again.
18,NH,1,1,P5,19,Pardon me?
19,NH,1,1,P5,20,Excuse me.
20,NH,1,1,P5,21,What's noto in English?
21,NH,1,1,P8,22,Today is Monday.
22,NH,1,1,P8,23,"First, Japanese."
23,NH,1,1,P8,24,"Second, music."
24,NH,1,1,P8,25,"Third, English."
25,NH,1,1,P8,26,"Fourth, science."
26,NH,1,1,P8,27,"Fifth, math."
27,NH,1,1,P8,28,"Sixth, geography."
28,NH,1,1,P9,29,My birthday is March 3.
29,NH,1,1,P9,30,When is your birthday?
30,NH,1,1,P9,31,My birthday is May 5.
31,NH,1,1,P10,32,I like spaghetti.
32,NH,1,1,P10,33,Do you like spaghetti?
33,NH,1,1,P10,34,"Yes, I do."
34,NH,1,1,P10,35,"No, I don't."
35,NH,1,1,P10,36,But I like pizza.
36,NH,1,1,P10,37,I can play soccer.
37,NH,1,1,P10,38,Can you play soccer?
38,NH,1,1,P10,39,"Yes, I can. "
39,NH,1,1,P10,40,I can play soccer.
40,NH,1,1,P10,41,"No, I can't. "
41,NH,1,1,P10,42,But I can play baseball.
42,NH,1,2,P22,1,"Good morning, everyone."
43,NH,1,2,P22,2,Good morning.
44,NH,1,2,P22,3,I'm Ellen Baker.
45,NH,1,2,P22,4,B-A-K-E-R.
46,NH,1,2,P22,5,Call me Ms. Baker.
47,NH,1,2,P22,6,OK.
48,NH,1,2,P24,7,Are you Ando Saki?
49,NH,1,2,P24,8,"Yes, I am."
50,NH,1,2,P24,9,"Call me Saki, please."
51,NH,1,2,P24,10,"Oh, a judo uniform."
52,NH,1,2,P24,11,"Are you in the judo club, Saki?"
53,NH,1,2,P24,12,"Yes, I am."
54,NH,1,2,P26,13,Are you from America?
55,NH,1,2,P26,14,"Yes, I am."
56,NH,1,2,P26,15,Are you from New York?
57,NH,1,2,P26,16,"No, I'm not. "
58,NH,1,2,P26,17,I'm from Boston.
59,NH,1,2,P26,18,So are you a Boston Red Sox fan?
60,NH,1,2,P26,19,"Yes, I am."
61,NH,1,3,P30,1,"Ms. Baker, this is your pen."
62,NH,1,3,P30,2,"Oh, yes."
63,NH,1,3,P30,3,That's my pen.
64,NH,1,3,P30,4,Here you are.
65,NH,1,3,P30,5,Thank you.
66,NH,1,3,P30,6,You're welcome.
67,NH,1,4,P32,1,This is a nice picture!
68,NH,1,4,P32,2,Is this Mt. Fuji?
69,NH,1,4,P32,3,"Yes, it is."
70,NH,1,4,P32,4,Is that an amusement park?
71,NH,1,4,P32,5,"No, it's not."
72,NH,1,4,P32,6,"It's a ""depato""."
73,NH,1,4,P32,7,"In English, it's a department store."
74,NH,1,4,P32,8,Oh!
75,NH,1,4,P32,8,A department store.
76,NH,1,5,P34,1,"Ms.Baker, this is Alex."
77,NH,1,5,P34,2,He's my friend.
78,NH,1,5,P34,3,He's from Canada.
79,NH,1,5,P34,4,"Alex, this is Ms. Baker."
80,NH,1,5,P34,5,She's our English teacher.
81,NH,1,5,P34,6,"Hi, Alex. "
82,NH,1,5,P34,7,Nice to meet you.
83,NH,1,5,P34,8,"Nice to meet you, too."
84,NH,1,5,P34,9,That's a nice T-shirt.
85,NH,1,5,P34,10,Thank you.
86,NH,1,6,P38,1,"Hi, my name is Deepa Mitra."
87,NH,1,6,P38,2,I’m from India.
88,NH,1,6,P38,3,I’m twelve.
89,NH,1,6,P38,4,I like math.
90,NH,1,6,P38,5,I study it every day.
91,NH,1,6,P38,6,"I like music, too."
92,NH,1,6,P38,7,I play the guitar in a band.
93,NH,1,6,P40,8,Do you practice the guitar every day?
94,NH,1,6,P40,9,"Yes, I do.  "
95,NH,1,6,P40,10,I practice at home.
96,NH,1,6,P40,11,"Do you play the piano, too?"
97,NH,1,6,P40,12,"No, I don’t.  "
98,NH,1,6,P40,13,But I sing.
99,NH,1,6,P40,14,Really?  
100,NH,1,6,P40,15,Do you write original music?
101,NH,1,6,P40,16,"Yes, I do."
102,NH,1,6,P42,17,Do you like baseball?
103,NH,1,6,P42,18,"No, I don’t.  "
104,NH,1,6,P42,19,I don’t play baseball.
105,NH,1,6,P42,20,I play soccer.
106,NH,1,6,P42,21,Do you know about judo?
107,NH,1,6,P42,22,"Yes, I do. "
108,NH,1,6,P42,23,But just a little.
109,NH,1,6,P42,24,I’m a member of the judo club.
110,NH,1,6,P42,25,"I go to judo school every Sunday, too."
111,NH,1,6,P42,26,I want a black belt.
112,NH,1,7,P46,1,Excuse me.
113,NH,1,7,P46,2,"I want two lemons, three peaches, and two packs of cherries, please."
114,NH,1,7,P46,3,Is that all?
115,NH,1,7,P46,4,Yes.
116,NH,1,7,P46,5,OK. 
117,NH,1,7,P46,6,"Nine hundred and eighty yen, please."
118,NH,1,7,P46,7,Here you are.
119,NH,1,7,P46,8,Thank you very much.
120,NH,1,7,P46,9,Here’s your change.
121,NH,1,7,P46,10,Twenty yen.
122,NH,1,8,P48,1,Do you have any pets now?
123,NH,1,8,P48,2,"No, I don’t."
124,NH,1,8,P48,3,But my parents have some rabbits in Boston.
125,NH,1,8,P48,4,"Oh, really?"
126,NH,1,8,P48,5,How many rabbits do they have?
127,NH,1,8,P48,6,Three.
128,NH,1,8,P48,7,Do you have a picture?
129,NH,1,8,P48,8,Yes.
130,NH,1,8,P48,9,Here’sone.
131,NH,1,9,P50,1,"Oh, we have too much. "
132,NH,1,9,P50,2,Here. 
133,NH,1,9,P50,3,"Take a doggy bag, everyone."
134,NH,1,9,P50,4,A doggy bag?
135,NH,1,9,P50,5,Look.  
136,NH,1,9,P50,6,"We put food in it, and we take it back home."
137,NH,1,9,P50,7,"Oh, I see."
138,NH,1,9,P50,8,Let’s use the doggy bags!
139,NH,1,10,P54,1,"Hello, I’m Ikeda Shin."
140,NH,1,10,P54,2,My favorite subject is English.
141,NH,1,10,P54,3,"I don’t like math, but I study it every day."
142,NH,1,10,P54,4,My name is Kudo Kana.
143,NH,1,10,P54,5,I like volleyball.
144,NH,1,10,P54,6,I’m on the volleyball team.
145,NH,1,10,P54,7,I practice it very hard.
146,NH,1,11,P58,1,"Kota, what’s this?"
147,NH,1,11,P58,2,It’s a recipe for curry.
148,NH,1,11,P58,3,What’s this?
149,NH,1,11,P58,4,Is it chocolate?
150,NH,1,11,P58,5,"No, it’s not."
151,NH,1,11,P58,6,It’s a block of curry.
152,NH,1,11,P58,7,Really?
153,NH,1,11,P58,8,We don’t use that in my country.
154,NH,1,11,P60,9,How’s the curry?
155,NH,1,11,P60,10,It’s delicious!
156,NH,1,11,P60,11,You’re a great cook.
157,NH,1,11,P60,12,Thank you.
158,NH,1,11,P60,13,The recipe is not difficult.
159,NH,1,11,P60,14,That’s good.
160,NH,1,11,P60,15,"India is famous for curry, right?"
161,NH,1,11,P60,16,Yes.  
162,NH,1,11,P60,17,We usually eat it with our fingers.
163,NH,1,11,P60,18,Really?
164,NH,1,11,P60,19,That’sinteresting.
165,NH,1,12,P62,1,What do you have for breakfast?
166,NH,1,12,P62,2,I often have toast and milk.
167,NH,1,12,P62,3,How about you?
168,NH,1,12,P62,4,I have rice and miso soup.
169,NH,1,12,P62,5,Really?
170,NH,1,12,P62,6,"I also have an egg, natto, and tofu."
171,NH,1,12,P62,7,"Oh, you eat a lot!"
172,NH,1,12,P62,8,I’m hungry in the morning.
173,NH,1,13,P64,1,"Erika, how are you today?"
174,NH,1,13,P64,2,Not so good.
175,NH,1,13,P64,3,What's wrong?
176,NH,1,13,P64,4,I have a headache.
177,NH,1,13,P64,5,"Take this medicine, and take a rest."
178,NH,1,13,P64,6,"Thank you, Dad."
179,NH,1,14,P66,1,"Hello, everyone. "
180,NH,1,14,P66,2,I’m Ando Saki.
181,NH,1,14,P66,3,Look at this picture. 
182,NH,1,14,P66,4,"This is Haruki, my brother."
183,NH,1,14,P66,5,He lives in Australia.
184,NH,1,14,P66,6,He studies at a university there.
185,NH,1,14,P66,7,He speaks English really well.
186,NH,1,14,P66,8,He sometimes teaches Japanese.
187,NH,1,15,P68,1,Does Haruki live near a beach?
188,NH,1,15,P68,2,"Yes, he does."
189,NH,1,15,P68,3,He lives in Gold Coast.
190,NH,1,15,P68,4,The city has many beautiful beaches.
191,NH,1,15,P68,5,Does he go to the beach every day?
192,NH,1,15,P68,6,"No, he doesn’t."
193,NH,1,15,P68,7,But he goes there on weekends.
194,NH,1,15,P68,8,What does he do there?
195,NH,1,15,P68,9,"He runs, swims, and surfs with his friends."
196,NH,1,15,P70,10,Do you know the animals of Australia?
197,NH,1,15,P70,11,I know koalas and kangaroos.
198,NH,1,15,P70,12,"Well, they come into the backyard of our house."
199,NH,1,15,P70,13,Really?
200,NH,1,15,P70,14,Yes. 
201,NH,1,15,P70,15,My sister often draws the koalas in the trees.
202,NH,1,15,P70,16,"Does Haruki like koalas, too?"
203,NH,1,15,P70,17,I don’t know.
204,NH,1,15,P70,18,"Usually, he doesn’t talk about animals."
205,NH,1,16,P72,1,Hello?
206,NH,1,16,P72,2,"Hello, Erika?"
207,NH,1,16,P72,3,This is Yun-ho.
208,NH,1,16,P72,4,Oh!
209,NH,1,16,P72,5,"Hi, Yun-ho."
210,NH,1,16,P72,6,Are you free on Saturday?
211,NH,1,16,P72,7,It's my birthday.
212,NH,1,16,P72,8,"Yes, I'm free."
213,NH,1,16,P72,9,My party starts at three.
214,NH,1,16,P72,10,Great.
215,NH,1,16,P72,11,See you then.
216,NH,1,16,P72,12,Goodbye.
217,NH,1,16,P72,13,Bye.
218,NH,1,17,P76,1,This is a picture of my home in Brazil.
219,NH,1,17,P76,2,Who’s this girl?
220,NH,1,17,P76,3,"She’s Maria, my daughter."
221,NH,1,17,P76,4,She likes soccer.
222,NH,1,17,P76,5,She’s very cute.
223,NH,1,17,P76,6,How old is she?
224,NH,1,17,P76,7,Is she in junior high school?
225,NH,1,17,P76,8,"Well, this picture is old."
226,NH,1,17,P76,9,She’s twenty-seven years old now.
227,NH,1,17,P76,10,Really!
228,NH,1,17,P78,11,Do you call your family in Brazil?
229,NH,1,17,P78,12,"Yes, sometimes."
230,NH,1,17,P78,13,The time is different.
231,NH,1,17,P78,14,What time is it there now?
232,NH,1,17,P78,15,It’s 4 a.m.
233,NH,1,17,P78,16,"And the season is different, too."
234,NH,1,17,P78,17,What season is it?
235,NH,1,17,P78,18,"It’s fall in Japan, so it’s spring in Brazil."
236,NH,1,17,P78,19,That’s interesting.
237,NH,1,17,P80,20,What language do people in Brazil speak?
238,NH,1,17,P80,21,English?
239,NH,1,17,P80,22,We speak Portuguese.
240,NH,1,17,P80,23,But you speak English well.
241,NH,1,17,P80,24,"Does Maria speak English, too?"
242,NH,1,17,P80,25,Yes.
243,NH,1,17,P80,26,Her English is very good.
244,NH,1,17,P80,27,She plays soccer in America now.
245,NH,1,17,P80,28,Wow.
246,NH,1,17,P80,28,"Which do you speak at home, English or Portuguese?"
247,NH,1,17,P80,29,"Of course, Portuguese."
248,NH,1,18,P82,1,"Dear Yun-ho,"
249,NH,1,18,P82,2,Happy Birthday!
250,NH,1,18,P82,3,And many happy returns of the day.
251,NH,1,18,P82,4,"Love, Erika"
252,NH,1,19,P84,1,"Oh, I’m late!"
253,NH,1,19,P84,2,Where’s my dictionary?
254,NH,1,19,P84,3,It’s under the books.
255,NH,1,19,P84,4,Where’s my eraser?
256,NH,1,19,P84,5,It’s by the computer.
257,NH,1,19,P84,6,Where are my pencils?
258,NH,1,19,P84,7,They’re in your pocket.
259,NH,1,19,P86,8,"Kota, you’re late."
260,NH,1,19,P86,9,I’m sorry.
261,NH,1,19,P86,10,"Hi, Jane."
262,NH,1,19,P86,11,Look.
263,NH,1,19,P86,12,Do you know this book?
264,NH,1,19,P86,13,"Oh, that’s Harry Potter."
265,NH,1,19,P86,14,Is it yours?
266,NH,1,19,P86,15,"Yes, it’s mine."
267,NH,1,19,P86,16,I like this book.
268,NH,1,19,P86,17,"I like that one, Winnie-the-Pooh."
269,NH,1,19,P86,18,Whose book is that?
270,NH,1,19,P86,19,It’s Saki’s.
271,NH,1,19,P88,20,Do you know any other good books?
272,NH,1,19,P88,21,How about The Tale of Peter Rabbit?
273,NH,1,19,P88,22,It’s a story of a naughty rabbit.
274,NH,1,19,P88,23,"Oh, I know Peter Rabbit."
275,NH,1,19,P88,24,I like him very much.
276,NH,1,19,P88,25,The writer is Beatrix Potter.
277,NH,1,19,P88,26,Do you know about her?
278,NH,1,19,P88,27,"No, I don’t."
279,NH,1,19,P88,28,She’s very famous in the U.K.
280,NH,1,19,P88,29,We love the nature and animals in her books.
281,NH,1,20,P90,1,Welcome to Midori International Junior High School!
282,NH,1,20,P90,2,"Our school is in Midori City, Japan."
283,NH,1,20,P90,3,It’s 50 years old.
284,NH,1,20,P90,4,We have about 200 students and 16 teachers.
285,NH,1,20,P90,5,These are pictures from our school festival.
286,NH,1,20,P90,6,We enjoy it every year.
287,NH,1,20,P90,7,We love our school.
288,NH,1,21,P94,1,It’s almost noon.
289,NH,1,21,P94,2,"Mike, my brother, works in this Chinese restaurant."
290,NH,1,21,P94,3,We’re waiting for him.
291,NH,1,21,P94,4,Kota is drinking water.
292,NH,1,21,P94,5,Deepa is watching the cook.
293,NH,1,21,P94,6,Saki and Alex are talking about the menu.
294,NH,1,21,P94,7,"Oh, Mike is coming."
295,NH,1,21,P96,8,It’s very crowded.
296,NH,1,21,P96,9,What are the people watching?
297,NH,1,21,P96,10,"They’re watching henmen, a traditional Chinese art."
298,NH,1,21,P96,11,Wow!
299,NH,1,21,P96,12,The man is changing his masks so fast.
300,NH,1,21,P96,13,"Are you taking pictures, Kota?"
301,NH,1,21,P96,14,"No, I’m not."
302,NH,1,21,P96,15,I’m taking a video.
303,NH,1,21,P96,16,Let’s check it out later.
304,NH,1,21,P98,17,"Kota, what do these Chinese words mean?"
305,NH,1,21,P98,18,"Oh, they’re easy."
306,NH,1,21,P98,19,Be careful.
307,NH,1,21,P98,20,They’re not so easy.
308,NH,1,21,P98,21,And don’t ask anyone.
309,NH,1,21,P98,22,OK.
310,NH,1,21,P98,23,Let’s check your answers.
311,NH,1,21,P98,24,"Oh, no!"
312,NH,1,21,P98,25,Two of them are wrong.
313,NH,1,21,P98,26,"Well, don’t worry about it."
314,NH,1,22,P100,1,Excuse me.
315,NH,1,22,P100,2,I'm looking for Midori Station.
316,NH,1,22,P100,3,Pardon me?
317,NH,1,22,P100,4,I'm looking for Midori Station.
318,NH,1,22,P100,5,Let's see…
319,NH,1,22,P100,6,Go down this street.
320,NH,1,22,P100,7,Turn left at the second traffic light.
321,NH,1,22,P100,8,It’s by City Hospital.
322,NH,1,22,P100,9,Thank you.
323,NH,1,22,P100,10,You're welcome.
324,NH,1,23,P104,1,I get up at seven.
325,NH,1,23,P104,2,I leave home at seven fifty.
326,NH,1,23,P104,3,I walk to school.
327,NH,1,23,P104,4,I get to school at eight ten.
328,NH,1,23,P104,5,We have lunch at twelve thirty.
329,NH,1,23,P104,6,I play soccer after school.
330,NH,1,23,P104,7,I usually study before dinner.
331,NH,1,23,P104,8,I go to bed at about eleven.
332,NH,1,24,P106,1,43462
333,NH,1,24,P106,2,"Dear Ms. Baker,"
334,NH,1,24,P106,3,How are you?
335,NH,1,24,P106,4,I am in a hotel in Boston with my family.
336,NH,1,24,P106,5,Haruki is sleeping.
337,NH,1,24,P106,6,He can sleep anywhere.
338,NH,1,24,P106,7,But I cannot sleep tonight.
339,NH,1,24,P106,8,I am so excited!
340,NH,1,24,P106,9,I have an English book about Boston with me.
341,NH,1,24,P106,10,I can read it with a dictionary.
342,NH,1,24,P106,11,I like this city.
343,NH,1,24,P106,12,Have a nice winter vacation and a happy new year!
344,NH,1,24,P106,13,"Your student, Ando Saki"
345,NH,1,25,P108,1,This is Boston Common.
346,NH,1,25,P108,2,We can skate there.
347,NH,1,25,P108,3,Can you skate?
348,NH,1,25,P108,4,"Yes, I can."
349,NH,1,25,P108,5,Let’s walk there.
350,NH,1,25,P108,6,We can see some wonderful buildings on the way.
351,NH,1,25,P108,7,Who’s that?
352,NH,1,25,P108,8,Can you guess?
353,NH,1,25,P108,9,"No, I can’t."
354,NH,1,25,P108,10,Who is he?
355,NH,1,25,P108,11,He’s Benjamin Franklin.
356,NH,1,25,P108,12,He’s one of the Founding Fathers of America.
357,NH,1,25,P108,13,"Oh, I see."
358,NH,1,25,P110,14,"Thank you for yesterday, Ms. Brown."
359,NH,1,25,P110,15,"Oh, that’s OK."
360,NH,1,25,P110,16,"Well, this museum has many works of Japanese art."
361,NH,1,25,P110,17,Let’s go!
362,NH,1,25,P110,18,Look at this picture.
363,NH,1,25,P110,19,Can you find Mt. Fuji in it?
364,NH,1,25,P110,20,"Yes, I can."
365,NH,1,25,P110,21,We love that mountain.
366,NH,1,25,P110,22,A lot of people climb it.
367,NH,1,25,P110,23,When can you climb it?
368,NH,1,25,P110,24,Between July and September.
369,NH,1,25,P110,25,We can’t climb it during winter.
370,NH,1,25,P110,26,It’s dangerous.
371,NH,1,25,P110,27,I see.
372,NH,1,25,P110,28,Mt. Fuji in Boston.
373,NH,1,25,P110,29,What a surprise!
374,NH,1,26,P112,1,Can I open the window?  
375,NH,1,26,P112,2,It’s hot.
376,NH,1,26,P112,3,Sure.
377,NH,1,26,P112,4,Can you help me with my homework?
378,NH,1,26,P112,5,"Sorry, I can't.  "
379,NH,1,26,P112,6,I'm making tempura.
380,NH,1,26,P112,7,"Erika, dinner is ready.  "
381,NH,1,26,P112,8,Can you set the table?
382,NH,1,26,P112,9,OK.  
383,NH,1,26,P112,10,I'm coming.
384,NH,1,27,P116,1,The Japanese New Year
385,NH,1,27,P116,2,"On New Year’s Eve, my friend and I enjoyed the Japanese way of life.  "
386,NH,1,27,P116,3,We watched a music show on TV.  
387,NH,1,27,P116,4,And we tried some special soba.
388,NH,1,27,P116,5,"On New Year’s Day, we visited a shrine early in the morning.  "
389,NH,1,27,P116,6,People clapped their hands and prayed.  
390,NH,1,27,P116,7,"We clapped, too.  "
391,NH,1,27,P116,8,We prayed for a good year.
392,NH,1,28,P118,1,"Practice, Practice, Practice"
393,NH,1,28,P118,2,Our soccer team has a good captain.  
394,NH,1,28,P118,3,He came to school early and practiced very hard.  
395,NH,1,28,P118,4,But he injured his leg.
396,NH,1,28,P118,5,We went to the hospital and talked with him.  
397,NH,1,28,P118,6,"He said, ""Practice hard, and we can get the trophy.  """
398,NH,1,28,P118,7,"""We’re a great team."""
399,NH,1,28,P118,8,"We practiced, practiced, practiced, and got the trophy."
400,NH,1,29,P120,1,Did you read my report?
401,NH,1,29,P120,2,"Yes, I did. "
402,NH,1,29,P120,3,I read it last night.  
403,NH,1,29,P120,4,You wrote about Boston.
404,NH,1,29,P120,5,Yes.  
405,NH,1,29,P120,6,I had a wonderful time there.  
406,NH,1,29,P120,7,Where did you travel this winter?
407,NH,1,29,P120,8,I didn’t travel this winter.  
408,NH,1,29,P120,9,But I enjoy my life in Japan with you all.
409,NH,1,29,P120,10,"I enjoy your class, too."
410,NH,1,29,P120,11,Thank you.  
411,NH,1,29,P120,12,I’m so happy.
412,NH,1,29,P120,13,"Well, have a nice day, Ms. Baker."
413,NH,1,29,P120,14,"See you tomorrow, Saki."
414,NH,1,30,P122,1,43181
415,NH,1,30,P122,2,"Dear Yun-ho,"
416,NH,1,30,P122,3,I am in Shimane now.  
417,NH,1,30,P122,4,It took about one and a half hours by plane.
418,NH,1,30,P122,5,I got up early this morning.  
419,NH,1,30,P122,6,I enjoyed breakfast with my family.  
420,NH,1,30,P122,7,We visited a big shrine.  
421,NH,1,30,P122,8,We saw many interesting things.
422,NH,1,30,P122,9,It is raining now and a little cold.  
423,NH,1,30,P122,10,But Matsue is a beautiful city.  
424,NH,1,30,P122,11,I am having a great time.
425,NH,1,30,P122,12,"Your friend, Erika"
426,NH,1,31,P126,1,We had our sports day in June.
427,NH,1,31,P126,2,I can run fast.  
428,NH,1,31,P126,3,So I ran in the relay.
429,NH,1,31,P126,4,Our team won first place.
430,NH,1,31,P126,5,I enjoyed the day very much.
431,NH,1,32,P128,1,The Restaurant with Many Orders
432,NH,1,32,P128,2,Two hunters lost their way in a forest.  
433,NH,1,32,P128,3,"They found a restaurant, Wildcat House.  "
434,NH,1,32,P128,4,"One hunter said, ""I’m hungry. "" "
435,NH,1,32,P128,5,"""We can eat here."""
436,NH,1,32,P128,6,They read a message on the door.  
437,NH,1,32,P128,7,"It said, “We have many orders.”"
438,NH,1,32,P128,8,"""Please understand.”"
439,NH,1,32,P128,9,"In the restaurant, the hunters saw many messages.  "
440,NH,1,32,P128,10,"The messages said, "
441,NH,1,32,P128,11,"“Put your guns on the table,” "
442,NH,1,32,P128,12,"“Take off your clothes, and “Put salt and vinegar on your bodies…”"
443,NH,1,32,P129,14,"“That’s strange,” one hunter said.  "
444,NH,1,32,P129,15,“We’re not making orders.  
445,NH,1,32,P129,16,Those messages are orders from this restaurant!” 
446,NH,1,32,P129,17,“That means….
447,NH,1,32,P129,17,"Oh, no!  "
448,NH,1,32,P129,18,We’re the food!”  
449,NH,1,32,P129,19,Then the hunters saw two shiny eyes in two big keyholes of the door.  
450,NH,1,32,P129,20,“Those eyes are watching us!”
451,NH,1,32,P129,21,The hunters ran out of the restaurant.  
452,NH,1,32,P129,22,"One hunter looked back and said, "
453,NH,1,32,P129,23,“Where is the restaurant?”  
454,NH,1,32,P129,24,“It’s not there.”  
455,NH,1,32,P129,25,They stood alone in the forest.  
456,NH,1,32,P129,26,The wind blew over them.
457,NH,2,1,P4,1,"Hello, everyone."
458,NH,2,1,P4,2,I'm Ando Saki.
459,NH,2,1,P4,3,I went to Fukui with my familiy two weeks ago.
460,NH,2,1,P4,4,This is a picture of a dinosaur museum.
461,NH,2,1,P4,5,You can get a lot of information about dinosaurs and natural history at the museum.
462,NH,2,1,P4,6,"We enjoyed delicious food, too."
463,NH,2,1,P4,7,"For example, we ate Echizen soba."
464,NH,2,1,P4,8,We had a good time.
465,NH,2,1,P4,9,Thank you.
466,NH,2,1,P5,10,How did you get to Fukui?
467,NH,2,1,P5,11,We went there by car.
468,NH,2,1,P5,12,Can we see a tyrannosaurus in the museum?
469,NH,2,1,P5,13,"Yes, we can."
470,NH,2,1,P5,14,How many hours did you spend at the museum?
471,NH,2,1,P5,15,We spent three hours there!
472,NH,2,1,P5,16,We saw a lot of dinosaurs.
473,NH,2,2,P6,1,Back-to-School Sale!
474,NH,2,2,P6,2,Midori Stationery Shop is having a sale.
475,NH,2,2,P6,3,This pen was 150 yen last week.
476,NH,2,2,P6,4,Now it's 100 yen.
477,NH,2,2,P6,5,Five notebooks were 500 yen.
478,NH,2,2,P6,6,Now they're 400 yen.
479,NH,2,2,P6,7,Don't miss this sale!
480,NH,2,3,P8,1,"Are you ready, Deepa?"
481,NH,2,3,P8,2,Our class starts in a few minutes.
482,NH,2,3,P8,3,Just a second!
483,NH,2,3,P8,4,…OK.
484,NH,2,3,P8,5,Let's go.
485,NH,2,3,P8,6,What were you doing?
486,NH,2,3,P8,7,I was looking for my pencil case.
487,NH,2,3,P8,8,"Oh, did you buy that?"
488,NH,2,3,P8,9,It's nice.
489,NH,2,3,P8,10,Thanks.
490,NH,2,3,P8,11,I bought it yesterday at the back-to-school sale.
491,NH,2,4,P10,1,"April 20, 4:25 a.m."
492,NH,2,4,P10,2,Hi.
493,NH,2,4,P10,3,I'm Judy Smith from the United States.
494,NH,2,4,P10,4,I'm in the seventh grade.
495,NH,2,4,P10,5,My school starts in September and ends in June.
496,NH,2,4,P10,6,Is it the same in Japan?
497,NH,2,4,P10,7,My school has lots of fun events.
498,NH,2,4,P10,8,"Last month, we had a dance."
499,NH,2,4,P10,9,Both students and teachers danced in the cafeteria on that day.
500,NH,2,4,P10,10,It was fun!
501,NH,2,4,P10,11,What events do you have at your school?
502,NH,2,4,P12,12,I was surprised.
503,NH,2,4,P12,13,Your school is different from ours.
504,NH,2,4,P12,14,"In Japan, the school year starts in April."
505,NH,2,4,P12,15,You all look happy!
506,NH,2,4,P12,16,"Our school has fun events, like a chorus contest."
